chr	pos	num_overlap	num_outliers	ratio
Hic_asm_0	6210000	16	18	0.888888888888889
Hic_asm_0	6220000	16	26	0.615384615384615
Hic_asm_0	6230000	19	29	0.655172413793103
Hic_asm_0	6240000	19	30	0.633333333333333
Hic_asm_0	6250000	19	32	0.59375
Hic_asm_0	6260000	19	31	0.612903225806452
Hic_asm_0	6270000	21	33	0.636363636363636
Hic_asm_0	6280000	15	29	0.517241379310345
Hic_asm_0	6290000	15	28	0.535714285714286
Hic_asm_0	6300000	15	28	0.535714285714286
Hic_asm_0	6310000	5	18	0.277777777777778
Hic_asm_0	6320000	5	10	0.5
Hic_asm_0	6330000	2	12	0.166666666666667
Hic_asm_0	6340000	2	19	0.105263157894737
Hic_asm_0	6350000	3	18	0.166666666666667
Hic_asm_0	6360000	10	25	0.4
Hic_asm_0	6370000	8	28	0.285714285714286
Hic_asm_0	6380000	13	31	0.419354838709677
Hic_asm_0	6390000	13	36	0.361111111111111
Hic_asm_0	6400000	16	39	0.41025641025641
Hic_asm_0	6410000	20	43	0.465116279069767
Hic_asm_0	6420000	20	60	0.333333333333333
Hic_asm_0	6430000	20	60	0.333333333333333
Hic_asm_0	6440000	20	60	0.333333333333333
Hic_asm_0	6450000	19	70	0.271428571428571
Hic_asm_0	6460000	12	67	0.17910447761194
Hic_asm_0	6470000	12	67	0.17910447761194
Hic_asm_0	6480000	7	68	0.102941176470588
Hic_asm_0	6490000	7	69	0.101449275362319
Hic_asm_0	6500000	4	72	0.0555555555555556
Hic_asm_0	6510000	0	70	0
Hic_asm_0	6520000	0	54	0
Hic_asm_0	6530000	0	49	0
Hic_asm_0	6540000	0	41	0
Hic_asm_0	6550000	0	32	0
Hic_asm_0	6560000	0	28	0
Hic_asm_0	6570000	3	26	0.115384615384615
Hic_asm_0	6580000	3	21	0.142857142857143
Hic_asm_0	6590000	3	17	0.176470588235294
Hic_asm_0	6600000	3	11	0.272727272727273
Hic_asm_0	6610000	6	12	0.5
Hic_asm_0	6620000	12	17	0.705882352941177
Hic_asm_0	6630000	12	21	0.571428571428571
Hic_asm_0	6640000	12	29	0.413793103448276
Hic_asm_0	6650000	12	28	0.428571428571429
Hic_asm_0	6660000	12	28	0.428571428571429
Hic_asm_0	6670000	11	27	0.407407407407407
Hic_asm_0	6680000	11	28	0.392857142857143
Hic_asm_0	6690000	11	27	0.407407407407407
Hic_asm_0	6700000	11	28	0.392857142857143
Hic_asm_0	6710000	9	26	0.346153846153846
Hic_asm_0	6720000	3	20	0.15
Hic_asm_0	6730000	3	21	0.142857142857143
Hic_asm_0	6740000	3	20	0.15
Hic_asm_0	6750000	3	22	0.136363636363636
Hic_asm_0	6760000	3	23	0.130434782608696
Hic_asm_0	6770000	1	24	0.0416666666666667
Hic_asm_0	6780000	1	28	0.0357142857142857
Hic_asm_0	6790000	1	29	0.0344827586206897
Hic_asm_0	6800000	1	30	0.0333333333333333
Hic_asm_0	6810000	0	32	0
Hic_asm_0	6820000	0	33	0
Hic_asm_0	6830000	0	30	0
Hic_asm_0	6840000	0	25	0
Hic_asm_0	6850000	0	22	0
Hic_asm_0	6860000	0	23	0
Hic_asm_0	6870000	0	24	0
Hic_asm_0	6880000	0	22	0
Hic_asm_0	6890000	8	28	0.285714285714286
Hic_asm_0	6900000	8	29	0.275862068965517
Hic_asm_0	6910000	8	30	0.266666666666667
Hic_asm_0	6920000	8	33	0.242424242424242
Hic_asm_0	6930000	8	31	0.258064516129032
Hic_asm_0	6940000	8	30	0.266666666666667
Hic_asm_0	6950000	8	34	0.235294117647059
Hic_asm_0	6960000	8	36	0.222222222222222
Hic_asm_0	6970000	11	35	0.314285714285714
Hic_asm_0	6980000	11	33	0.333333333333333
Hic_asm_0	6990000	3	28	0.107142857142857
Hic_asm_0	7e+06	8	30	0.266666666666667
Hic_asm_0	7010000	10	28	0.357142857142857
Hic_asm_0	7020000	11	25	0.44
Hic_asm_0	7030000	11	27	0.407407407407407
Hic_asm_0	7040000	11	27	0.407407407407407
Hic_asm_0	7050000	14	26	0.538461538461538
Hic_asm_0	7060000	15	23	0.652173913043478
Hic_asm_0	7070000	12	25	0.48
Hic_asm_0	7080000	23	34	0.676470588235294
Hic_asm_0	7090000	23	34	0.676470588235294
Hic_asm_0	7100000	18	33	0.545454545454545
Hic_asm_0	7110000	16	31	0.516129032258065
Hic_asm_0	7120000	18	33	0.545454545454545
Hic_asm_0	7130000	18	38	0.473684210526316
Hic_asm_0	7140000	18	46	0.391304347826087
Hic_asm_0	7150000	15	46	0.326086956521739
Hic_asm_0	7160000	14	51	0.274509803921569
Hic_asm_0	7170000	14	52	0.269230769230769
Hic_asm_0	7180000	3	45	0.0666666666666667
Hic_asm_0	7190000	3	48	0.0625
Hic_asm_0	7200000	3	49	0.0612244897959184
Hic_asm_0	7210000	10	56	0.178571428571429
Hic_asm_0	7220000	7	63	0.111111111111111
Hic_asm_0	7230000	7	63	0.111111111111111
Hic_asm_0	7240000	7	61	0.114754098360656
Hic_asm_0	7250000	8	59	0.135593220338983
Hic_asm_0	7260000	8	68	0.117647058823529
Hic_asm_0	7270000	8	67	0.119402985074627
Hic_asm_0	7280000	8	67	0.119402985074627
Hic_asm_0	7290000	11	64	0.171875
Hic_asm_0	7300000	11	60	0.183333333333333
Hic_asm_0	7310000	4	57	0.0701754385964912
Hic_asm_0	7320000	4	54	0.0740740740740741
Hic_asm_0	7330000	4	49	0.0816326530612245
Hic_asm_0	7340000	4	44	0.0909090909090909
Hic_asm_0	7350000	3	47	0.0638297872340425
Hic_asm_0	7360000	3	33	0.0909090909090909
Hic_asm_0	7370000	3	32	0.09375
Hic_asm_0	7380000	5	30	0.166666666666667
Hic_asm_0	7390000	2	29	0.0689655172413793
Hic_asm_0	7400000	5	31	0.161290322580645
Hic_asm_0	7410000	6	28	0.214285714285714
Hic_asm_0	7420000	12	27	0.444444444444444
Hic_asm_0	7430000	12	33	0.363636363636364
Hic_asm_0	7440000	12	37	0.324324324324324
Hic_asm_0	7450000	12	47	0.25531914893617
Hic_asm_0	7460000	12	49	0.244897959183673
Hic_asm_0	7470000	22	55	0.4
Hic_asm_0	7480000	20	56	0.357142857142857
Hic_asm_0	7490000	20	58	0.344827586206897
Hic_asm_0	7500000	17	60	0.283333333333333
Hic_asm_0	7510000	16	63	0.253968253968254
Hic_asm_0	7520000	10	62	0.161290322580645
Hic_asm_0	7530000	10	56	0.178571428571429
Hic_asm_0	7540000	10	53	0.188679245283019
Hic_asm_0	7550000	10	39	0.256410256410256
Hic_asm_0	7560000	10	37	0.27027027027027
Hic_asm_0	7570000	1	28	0.0357142857142857
Hic_asm_0	7580000	1	26	0.0384615384615385
Hic_asm_0	7590000	2	23	0.0869565217391304
Hic_asm_0	7600000	2	24	0.0833333333333333
Hic_asm_0	7610000	9	27	0.333333333333333
Hic_asm_0	7620000	9	26	0.346153846153846
Hic_asm_0	7630000	9	34	0.264705882352941
Hic_asm_0	7640000	9	41	0.219512195121951
Hic_asm_0	7650000	10	42	0.238095238095238
Hic_asm_0	7660000	10	47	0.212765957446809
Hic_asm_0	7670000	9	46	0.195652173913043
Hic_asm_0	7680000	9	47	0.191489361702128
Hic_asm_0	7690000	8	49	0.163265306122449
Hic_asm_0	7700000	8	49	0.163265306122449
Hic_asm_0	7710000	1	43	0.0232558139534884
Hic_asm_0	7720000	5	43	0.116279069767442
Hic_asm_0	7730000	5	33	0.151515151515152
Hic_asm_0	7740000	9	27	0.333333333333333
Hic_asm_0	7750000	8	27	0.296296296296296
Hic_asm_0	7760000	8	22	0.363636363636364
Hic_asm_0	7770000	8	26	0.307692307692308
Hic_asm_0	7780000	12	28	0.428571428571429
Hic_asm_0	7790000	12	26	0.461538461538462
Hic_asm_0	7800000	12	21	0.571428571428571
Hic_asm_0	7810000	13	21	0.619047619047619
Hic_asm_0	7820000	13	21	0.619047619047619
Hic_asm_0	7830000	14	22	0.636363636363636
Hic_asm_0	7840000	13	21	0.619047619047619
Hic_asm_0	7850000	13	22	0.590909090909091
Hic_asm_0	7860000	13	23	0.565217391304348
Hic_asm_0	7870000	13	19	0.684210526315789
Hic_asm_0	7880000	9	15	0.6
Hic_asm_0	7890000	9	14	0.642857142857143
Hic_asm_0	7900000	9	13	0.692307692307692
Hic_asm_0	7910000	8	12	0.666666666666667
Hic_asm_0	7920000	4	8	0.5
Hic_asm_0	7930000	3	8	0.375
Hic_asm_0	7940000	0	9	0
Hic_asm_0	7950000	0	10	0
Hic_asm_0	7960000	0	11	0
Hic_asm_0	7970000	0	11	0
Hic_asm_0	7980000	0	12	0
Hic_asm_0	7990000	4	16	0.25
Hic_asm_0	8e+06	4	20	0.2
Hic_asm_0	8010000	4	21	0.19047619047619
Hic_asm_0	8020000	4	26	0.153846153846154
Hic_asm_0	8030000	9	30	0.3
Hic_asm_0	8040000	9	28	0.321428571428571
Hic_asm_0	8050000	9	25	0.36
Hic_asm_0	8060000	9	25	0.36
Hic_asm_0	8070000	9	28	0.321428571428571
Hic_asm_0	8080000	9	27	0.333333333333333
Hic_asm_0	8090000	5	23	0.217391304347826
Hic_asm_0	8100000	7	21	0.333333333333333
Hic_asm_0	8110000	7	22	0.318181818181818
Hic_asm_0	8120000	7	23	0.304347826086957
Hic_asm_0	8130000	2	24	0.0833333333333333
Hic_asm_0	8140000	2	24	0.0833333333333333
Hic_asm_0	8150000	2	27	0.0740740740740741
Hic_asm_0	8160000	2	25	0.08
Hic_asm_0	8170000	2	27	0.0740740740740741
Hic_asm_0	8180000	2	27	0.0740740740740741
Hic_asm_0	8190000	2	27	0.0740740740740741
Hic_asm_0	8200000	0	27	0
Hic_asm_0	8210000	0	32	0
Hic_asm_0	8220000	0	31	0
Hic_asm_0	8230000	4	29	0.137931034482759
Hic_asm_0	8240000	4	29	0.137931034482759
Hic_asm_0	8250000	4	28	0.142857142857143
Hic_asm_0	8260000	4	28	0.142857142857143
Hic_asm_0	8270000	6	25	0.24
Hic_asm_0	8280000	6	26	0.230769230769231
Hic_asm_0	8290000	6	30	0.2
Hic_asm_0	8300000	6	33	0.181818181818182
Hic_asm_0	8310000	6	33	0.181818181818182
Hic_asm_0	8320000	6	29	0.206896551724138
Hic_asm_0	8330000	2	28	0.0714285714285714
Hic_asm_0	8340000	2	29	0.0689655172413793
Hic_asm_0	8350000	2	31	0.0645161290322581
Hic_asm_0	8360000	2	32	0.0625
Hic_asm_0	8370000	0	31	0
Hic_asm_0	8380000	0	30	0
Hic_asm_0	8390000	0	26	0
Hic_asm_0	8400000	0	21	0
Hic_asm_0	8410000	0	15	0
Hic_asm_0	8420000	0	16	0
Hic_asm_0	8430000	0	17	0
Hic_asm_0	8440000	0	14	0
Hic_asm_0	8450000	1	11	0.0909090909090909
Hic_asm_0	8460000	1	10	0.1
Hic_asm_0	8470000	1	13	0.0769230769230769
Hic_asm_0	8480000	1	18	0.0555555555555556
Hic_asm_0	8490000	1	21	0.0476190476190476
Hic_asm_0	8500000	1	22	0.0454545454545455
Hic_asm_0	8510000	3	23	0.130434782608696
Hic_asm_0	8520000	3	23	0.130434782608696
Hic_asm_0	8530000	3	21	0.142857142857143
Hic_asm_0	8540000	3	22	0.136363636363636
Hic_asm_0	8550000	2	26	0.0769230769230769
Hic_asm_0	8560000	2	35	0.0571428571428571
Hic_asm_0	8570000	2	37	0.0540540540540541
Hic_asm_0	8580000	2	32	0.0625
Hic_asm_0	8590000	2	29	0.0689655172413793
Hic_asm_0	8600000	2	29	0.0689655172413793
Hic_asm_0	8610000	0	29	0
Hic_asm_0	8620000	0	27	0
Hic_asm_0	8630000	0	34	0
Hic_asm_0	8640000	0	41	0
Hic_asm_0	8650000	0	38	0
Hic_asm_0	8660000	0	28	0
Hic_asm_0	8670000	0	22	0
Hic_asm_0	8680000	0	22	0
Hic_asm_0	8690000	0	22	0
Hic_asm_0	8700000	0	21	0
Hic_asm_0	8710000	0	19	0
Hic_asm_0	8720000	0	19	0
Hic_asm_0	8730000	0	10	0
Hic_asm_0	8740000	0	2	0
Hic_asm_0	8870000	0	1	0
Hic_asm_0	8880000	0	8	0
Hic_asm_0	8890000	0	8	0
Hic_asm_0	8900000	0	18	0
Hic_asm_0	8910000	0	18	0
Hic_asm_0	8920000	0	22	0
Hic_asm_0	8930000	0	30	0
Hic_asm_0	8940000	7	37	0.189189189189189
Hic_asm_0	8950000	7	45	0.155555555555556
Hic_asm_0	8960000	7	47	0.148936170212766
Hic_asm_0	8970000	7	48	0.145833333333333
Hic_asm_0	8980000	7	41	0.170731707317073
Hic_asm_0	8990000	7	43	0.162790697674419
Hic_asm_0	9e+06	7	33	0.212121212121212
Hic_asm_0	9010000	7	35	0.2
Hic_asm_0	9020000	7	31	0.225806451612903
Hic_asm_0	9030000	7	27	0.259259259259259
Hic_asm_0	9040000	0	25	0
Hic_asm_0	9050000	0	21	0
Hic_asm_0	9060000	0	20	0
Hic_asm_0	9070000	2	20	0.1
Hic_asm_0	9080000	2	22	0.0909090909090909
Hic_asm_0	9090000	2	22	0.0909090909090909
Hic_asm_0	9100000	2	23	0.0869565217391304
Hic_asm_0	9110000	2	21	0.0952380952380952
Hic_asm_0	9120000	2	25	0.08
Hic_asm_0	9130000	2	21	0.0952380952380952
Hic_asm_0	9140000	2	16	0.125
Hic_asm_0	9150000	2	13	0.153846153846154
Hic_asm_0	9160000	2	12	0.166666666666667
Hic_asm_0	9170000	0	11	0
Hic_asm_0	9180000	0	10	0
Hic_asm_0	9190000	0	9	0
Hic_asm_0	9200000	0	8	0
Hic_asm_0	9210000	2	10	0.2
Hic_asm_0	9220000	2	6	0.333333333333333
Hic_asm_0	9230000	3	7	0.428571428571429
Hic_asm_0	9240000	3	8	0.375
Hic_asm_0	9250000	3	14	0.214285714285714
Hic_asm_0	9260000	3	14	0.214285714285714
Hic_asm_0	9270000	3	15	0.2
Hic_asm_0	9280000	4	15	0.266666666666667
Hic_asm_0	9290000	4	18	0.222222222222222
Hic_asm_0	9300000	4	18	0.222222222222222
Hic_asm_0	9310000	2	16	0.125
Hic_asm_0	9320000	2	18	0.111111111111111
Hic_asm_0	9330000	1	18	0.0555555555555556
Hic_asm_0	9340000	1	21	0.0476190476190476
Hic_asm_0	9350000	1	20	0.05
Hic_asm_0	9360000	1	26	0.0384615384615385
Hic_asm_0	9370000	1	25	0.04
Hic_asm_0	9380000	0	24	0
Hic_asm_0	9390000	0	21	0
Hic_asm_0	9400000	0	22	0
Hic_asm_0	9410000	0	22	0
Hic_asm_0	9420000	0	21	0
Hic_asm_0	9430000	0	20	0
Hic_asm_0	9440000	0	16	0
Hic_asm_0	9450000	0	10	0
Hic_asm_0	9460000	0	4	0
Hic_asm_0	9470000	0	3	0
Hic_asm_0	9480000	0	5	0
Hic_asm_0	9490000	0	4	0
Hic_asm_0	9500000	0	3	0
Hic_asm_0	9510000	0	3	0
Hic_asm_0	9520000	0	2	0
Hic_asm_0	9530000	0	2	0
Hic_asm_0	9540000	0	2	0
Hic_asm_0	9550000	0	2	0
Hic_asm_0	9560000	0	2	0
Hic_asm_0	9570000	3	5	0.6
Hic_asm_0	9580000	3	3	1
Hic_asm_0	9590000	3	3	1
Hic_asm_0	9600000	3	6	0.5
Hic_asm_0	9610000	3	10	0.3
Hic_asm_0	9620000	3	10	0.3
Hic_asm_0	9630000	3	10	0.3
Hic_asm_0	9640000	3	10	0.3
Hic_asm_0	9650000	3	10	0.3
Hic_asm_0	9660000	3	11	0.272727272727273
Hic_asm_0	9670000	0	11	0
Hic_asm_0	9680000	0	12	0
Hic_asm_0	9690000	0	12	0
Hic_asm_0	9700000	0	9	0
Hic_asm_0	9710000	0	5	0
Hic_asm_0	9720000	0	5	0
Hic_asm_0	9730000	0	5	0
Hic_asm_0	9740000	0	5	0
Hic_asm_0	9750000	0	5	0
Hic_asm_0	9760000	0	4	0
Hic_asm_0	9770000	0	1	0
Hic_asm_0	1e+07	0	1	0
Hic_asm_0	10010000	0	1	0
Hic_asm_0	10020000	0	2	0
Hic_asm_0	10030000	0	2	0
Hic_asm_0	10040000	0	2	0
Hic_asm_0	10050000	0	3	0
Hic_asm_0	10060000	0	3	0
Hic_asm_0	10070000	0	3	0
Hic_asm_0	10080000	1	4	0.25
Hic_asm_0	10090000	14	17	0.823529411764706
Hic_asm_0	10100000	27	29	0.931034482758621
Hic_asm_0	10110000	30	32	0.9375
Hic_asm_0	10120000	30	32	0.9375
Hic_asm_0	10130000	30	32	0.9375
Hic_asm_0	10140000	30	32	0.9375
Hic_asm_0	10150000	30	31	0.967741935483871
Hic_asm_0	10160000	30	31	0.967741935483871
Hic_asm_0	10170000	30	33	0.909090909090909
Hic_asm_0	10180000	29	33	0.878787878787879
Hic_asm_0	10190000	16	21	0.761904761904762
Hic_asm_0	10200000	4	9	0.444444444444444
Hic_asm_0	10210000	1	13	0.0769230769230769
Hic_asm_0	10220000	1	13	0.0769230769230769
Hic_asm_0	10230000	5	17	0.294117647058824
Hic_asm_0	10240000	7	19	0.368421052631579
Hic_asm_0	10250000	7	23	0.304347826086957
Hic_asm_0	10260000	16	32	0.5
Hic_asm_0	10270000	36	50	0.72
Hic_asm_0	10280000	36	55	0.654545454545455
Hic_asm_0	10290000	36	54	0.666666666666667
Hic_asm_0	10300000	35	55	0.636363636363636
Hic_asm_0	10310000	35	50	0.7
Hic_asm_0	10320000	35	54	0.648148148148148
Hic_asm_0	10330000	31	53	0.584905660377358
Hic_asm_0	10340000	29	52	0.557692307692308
Hic_asm_0	10350000	31	50	0.62
Hic_asm_0	10360000	22	43	0.511627906976744
Hic_asm_0	10370000	2	26	0.0769230769230769
Hic_asm_0	10380000	2	23	0.0869565217391304
Hic_asm_0	10390000	2	23	0.0869565217391304
Hic_asm_0	10400000	2	24	0.0833333333333333
Hic_asm_0	10410000	2	22	0.0909090909090909
Hic_asm_0	10420000	2	22	0.0909090909090909
Hic_asm_0	10430000	2	24	0.0833333333333333
Hic_asm_0	10440000	14	35	0.4
Hic_asm_0	10450000	12	46	0.260869565217391
Hic_asm_0	10460000	12	63	0.19047619047619
Hic_asm_0	10470000	19	67	0.283582089552239
Hic_asm_0	10480000	19	67	0.283582089552239
Hic_asm_0	10490000	19	77	0.246753246753247
Hic_asm_0	10500000	26	81	0.320987654320988
Hic_asm_0	10510000	26	88	0.295454545454545
Hic_asm_0	10520000	26	90	0.288888888888889
Hic_asm_0	10530000	26	96	0.270833333333333
Hic_asm_0	10540000	14	91	0.153846153846154
Hic_asm_0	10550000	24	88	0.272727272727273
Hic_asm_0	10560000	24	79	0.30379746835443
Hic_asm_0	10570000	17	74	0.22972972972973
Hic_asm_0	10580000	17	72	0.236111111111111
Hic_asm_0	10590000	17	62	0.274193548387097
Hic_asm_0	10600000	10	55	0.181818181818182
Hic_asm_0	10610000	10	48	0.208333333333333
Hic_asm_0	10620000	10	41	0.24390243902439
Hic_asm_0	10630000	10	31	0.32258064516129
Hic_asm_0	10640000	10	24	0.416666666666667
Hic_asm_0	10650000	0	14	0
Hic_asm_0	10660000	0	4	0
Hic_asm_0	10670000	0	2	0
Hic_asm_0	10680000	0	1	0
Hic_asm_0	10690000	0	1	0
Hic_asm_0	10700000	0	1	0
Hic_asm_0	10710000	0	1	0
Hic_asm_0	10720000	0	2	0
Hic_asm_0	10730000	0	5	0
Hic_asm_0	10740000	0	7	0
Hic_asm_0	10750000	0	11	0
Hic_asm_0	10760000	0	21	0
Hic_asm_0	10770000	0	25	0
Hic_asm_0	10780000	0	25	0
Hic_asm_0	10790000	0	25	0
Hic_asm_0	10800000	0	27	0
Hic_asm_0	10810000	0	28	0
Hic_asm_0	10820000	0	27	0
Hic_asm_0	10830000	0	24	0
Hic_asm_0	10840000	2	24	0.0833333333333333
Hic_asm_0	10850000	2	26	0.0769230769230769
Hic_asm_0	10860000	11	25	0.44
Hic_asm_0	10870000	11	23	0.478260869565217
Hic_asm_0	10880000	12	24	0.5
Hic_asm_0	10890000	12	27	0.444444444444444
Hic_asm_0	10900000	15	28	0.535714285714286
Hic_asm_0	10910000	15	29	0.517241379310345
Hic_asm_0	10920000	15	32	0.46875
Hic_asm_0	10930000	15	33	0.454545454545455
Hic_asm_0	10940000	13	36	0.361111111111111
Hic_asm_0	10950000	13	31	0.419354838709677
Hic_asm_0	10960000	4	22	0.181818181818182
Hic_asm_0	10970000	4	20	0.2
Hic_asm_0	10980000	3	22	0.136363636363636
Hic_asm_0	10990000	3	21	0.142857142857143
Hic_asm_0	1.1e+07	0	22	0
Hic_asm_0	11010000	0	26	0
Hic_asm_0	11020000	0	26	0
Hic_asm_0	11030000	0	30	0
Hic_asm_0	11040000	0	38	0
Hic_asm_0	11050000	5	42	0.119047619047619
Hic_asm_0	11060000	5	42	0.119047619047619
Hic_asm_0	11070000	5	42	0.119047619047619
Hic_asm_0	11080000	5	39	0.128205128205128
Hic_asm_0	11090000	5	37	0.135135135135135
Hic_asm_0	11100000	5	34	0.147058823529412
Hic_asm_0	11110000	5	32	0.15625
Hic_asm_0	11120000	5	32	0.15625
Hic_asm_0	11130000	5	26	0.192307692307692
Hic_asm_0	11140000	6	14	0.428571428571429
Hic_asm_0	11150000	2	10	0.2
Hic_asm_0	11160000	2	10	0.2
Hic_asm_0	11170000	7	15	0.466666666666667
Hic_asm_0	11180000	8	16	0.5
Hic_asm_0	11190000	8	18	0.444444444444444
Hic_asm_0	11200000	8	20	0.4
Hic_asm_0	11210000	8	18	0.444444444444444
Hic_asm_0	11220000	8	17	0.470588235294118
Hic_asm_0	11230000	8	18	0.444444444444444
Hic_asm_0	11240000	7	21	0.333333333333333
Hic_asm_0	11250000	6	22	0.272727272727273
Hic_asm_0	11260000	6	27	0.222222222222222
Hic_asm_0	11270000	1	25	0.04
Hic_asm_0	11280000	0	25	0
Hic_asm_0	11290000	0	24	0
Hic_asm_0	11300000	0	23	0
Hic_asm_0	11310000	0	23	0
Hic_asm_0	11320000	0	21	0
Hic_asm_0	11330000	2	22	0.0909090909090909
Hic_asm_0	11340000	3	19	0.157894736842105
Hic_asm_0	11350000	3	18	0.166666666666667
Hic_asm_0	11360000	5	15	0.333333333333333
Hic_asm_0	11370000	13	20	0.65
Hic_asm_0	11380000	13	38	0.342105263157895
Hic_asm_0	11390000	13	52	0.25
Hic_asm_0	11400000	13	51	0.254901960784314
Hic_asm_0	11410000	13	49	0.26530612244898
Hic_asm_0	11420000	13	49	0.26530612244898
Hic_asm_0	11430000	11	52	0.211538461538462
Hic_asm_0	11440000	10	51	0.196078431372549
Hic_asm_0	11450000	10	50	0.2
Hic_asm_0	11460000	8	53	0.150943396226415
Hic_asm_0	11470000	0	47	0
Hic_asm_0	11480000	0	29	0
Hic_asm_0	11490000	0	16	0
Hic_asm_0	11500000	0	18	0
Hic_asm_0	11510000	0	23	0
Hic_asm_0	11520000	0	27	0
Hic_asm_0	11530000	0	22	0
Hic_asm_0	11540000	0	24	0
Hic_asm_0	11550000	0	24	0
Hic_asm_0	11560000	0	21	0
Hic_asm_0	11570000	0	21	0
Hic_asm_0	11580000	0	20	0
Hic_asm_0	11590000	0	20	0
Hic_asm_0	11600000	0	21	0
Hic_asm_0	11610000	0	20	0
Hic_asm_0	11620000	8	24	0.333333333333333
Hic_asm_0	11630000	8	27	0.296296296296296
Hic_asm_0	11640000	8	29	0.275862068965517
Hic_asm_0	11650000	11	32	0.34375
Hic_asm_0	11660000	11	33	0.333333333333333
Hic_asm_0	11670000	11	34	0.323529411764706
Hic_asm_0	11680000	11	35	0.314285714285714
Hic_asm_0	11690000	11	41	0.268292682926829
Hic_asm_0	11700000	11	41	0.268292682926829
Hic_asm_0	11710000	13	39	0.333333333333333
Hic_asm_0	11720000	6	32	0.1875
Hic_asm_0	11730000	6	30	0.2
Hic_asm_0	11740000	6	28	0.214285714285714
Hic_asm_0	11750000	3	27	0.111111111111111
Hic_asm_0	11760000	3	27	0.111111111111111
Hic_asm_0	11770000	3	42	0.0714285714285714
Hic_asm_0	11780000	3	48	0.0625
Hic_asm_0	11790000	19	56	0.339285714285714
Hic_asm_0	11800000	25	58	0.431034482758621
Hic_asm_0	11810000	32	65	0.492307692307692
Hic_asm_0	11820000	31	70	0.442857142857143
Hic_asm_0	11830000	31	72	0.430555555555556
Hic_asm_0	11840000	32	71	0.450704225352113
Hic_asm_0	11850000	32	73	0.438356164383562
Hic_asm_0	11860000	32	80	0.4
Hic_asm_0	11870000	32	76	0.421052631578947
Hic_asm_0	11880000	32	80	0.4
Hic_asm_0	11890000	16	68	0.235294117647059
Hic_asm_0	11900000	10	63	0.158730158730159
Hic_asm_0	11910000	1	58	0.0172413793103448
Hic_asm_0	11920000	1	64	0.015625
Hic_asm_0	11930000	1	64	0.015625
Hic_asm_0	11940000	3	66	0.0454545454545455
Hic_asm_0	11950000	7	66	0.106060606060606
Hic_asm_0	11960000	7	56	0.125
Hic_asm_0	11970000	7	51	0.137254901960784
Hic_asm_0	11980000	7	44	0.159090909090909
Hic_asm_0	11990000	7	40	0.175
Hic_asm_0	1.2e+07	13	45	0.288888888888889
Hic_asm_0	12010000	13	44	0.295454545454545
Hic_asm_0	12020000	13	34	0.382352941176471
Hic_asm_0	12030000	15	33	0.454545454545455
Hic_asm_0	12040000	16	34	0.470588235294118
Hic_asm_0	12050000	12	30	0.4
Hic_asm_0	12060000	15	33	0.454545454545455
Hic_asm_0	12070000	15	27	0.555555555555556
Hic_asm_0	12080000	15	26	0.576923076923077
Hic_asm_0	12090000	17	28	0.607142857142857
Hic_asm_0	12100000	11	22	0.5
Hic_asm_0	12110000	12	20	0.6
Hic_asm_0	12120000	12	18	0.666666666666667
Hic_asm_0	12130000	10	16	0.625
Hic_asm_0	12140000	6	15	0.4
Hic_asm_0	12150000	9	18	0.5
Hic_asm_0	12160000	15	24	0.625
Hic_asm_0	12170000	17	23	0.739130434782609
Hic_asm_0	12180000	19	22	0.863636363636364
Hic_asm_0	12190000	32	35	0.914285714285714
Hic_asm_0	12200000	37	40	0.925
Hic_asm_0	12210000	36	44	0.818181818181818
Hic_asm_0	12220000	36	46	0.782608695652174
Hic_asm_0	12230000	36	50	0.72
Hic_asm_0	12240000	36	55	0.654545454545455
Hic_asm_0	12250000	33	62	0.532258064516129
Hic_asm_0	12260000	24	57	0.421052631578947
Hic_asm_0	12270000	22	68	0.323529411764706
Hic_asm_0	12280000	20	67	0.298507462686567
Hic_asm_0	12290000	5	57	0.087719298245614
Hic_asm_0	12300000	0	54	0
Hic_asm_0	12310000	0	51	0
Hic_asm_0	12320000	0	51	0
Hic_asm_0	12330000	0	48	0
Hic_asm_0	12340000	0	43	0
Hic_asm_0	12350000	0	37	0
Hic_asm_0	12360000	0	33	0
Hic_asm_0	12370000	0	31	0
Hic_asm_0	12380000	2	32	0.0625
Hic_asm_0	12390000	2	30	0.0666666666666667
Hic_asm_0	12400000	2	31	0.0645161290322581
Hic_asm_0	12410000	2	31	0.0645161290322581
Hic_asm_0	12420000	3	30	0.1
Hic_asm_0	12430000	3	34	0.0882352941176471
Hic_asm_0	12440000	11	39	0.282051282051282
Hic_asm_0	12450000	11	41	0.268292682926829
Hic_asm_0	12460000	18	48	0.375
Hic_asm_0	12470000	18	37	0.486486486486487
Hic_asm_0	12480000	18	37	0.486486486486487
Hic_asm_0	12490000	27	43	0.627906976744186
Hic_asm_0	12500000	27	42	0.642857142857143
Hic_asm_0	12510000	27	40	0.675
Hic_asm_0	12520000	26	43	0.604651162790698
Hic_asm_0	12530000	27	39	0.692307692307692
Hic_asm_0	12540000	19	37	0.513513513513513
Hic_asm_0	12550000	19	32	0.59375
Hic_asm_0	12560000	12	27	0.444444444444444
Hic_asm_0	12570000	12	33	0.363636363636364
Hic_asm_0	12580000	10	31	0.32258064516129
Hic_asm_0	12590000	1	27	0.037037037037037
